sampleID,IGSN,core,depth,enzyme,temperature,Vmax_ds,Vmax_MBC,Km,CE_ds,CE_MBC
N/A,N/A,N/A,cm,N/A,degreeCelsius,nmol/g_dry_soil/h,nmol/microg_MBC/h,micromolar,N/A,N/A
BE201907091COP0010,IEBWE009X,Core1,00-10,AP,4,1440.03658235064,3.8273536771252,49.2374333806578,29.2467840721432,0.077732599250974
BE201907091COP0010,IEBWE009X,Core1,00-10,AP,10,3327.05809076222,8.84271147952502,49.7882412338626,66.8241739075406,0.177606423934308
BE201907091COP0010,IEBWE009X,Core1,00-10,AP,16,3791.75822348831,10.0777993818383,51.3609248216565,73.825738859934,0.196215302135465
BE201907091COP0010,IEBWE009X,Core1,00-10,AP,25,4078.60831786242,10.8401944327295,70.0707782736162,58.2069789768289,0.154703496947045
BE201907091COP0010,IEBWE009X,Core1,00-10,AP,35,6103.35304298992,16.2215953387446,82.1183383663173,74.3238741115755,0.197539254464485
BE201907091COP0010,IEBWE009X,Core1,00-10,AP,50,9333.13332850122,24.8057602159173,64.8158819768499,143.994543371865,0.382711142074362
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,4,892.877475593625,2.37310491366631,35.7291911066384,24.9901396571984,0.06641921745677
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,10,2230.02973621178,5.92701089374857,44.7995332239696,49.7779681110297,0.132300728762446
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,16,2696.76112268214,7.16749749674941,53.1398318331422,50.7483939947327,0.134879943151781
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,25,3344.7217749515,8.88965831925256,75.1837770110481,44.4872804735522,0.118239049335686
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,4554.85634455111,12.1059745236736,53.3674741054109,85.3489212465707,0.226841811920159
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,7507.54778210613,19.9536879564081,76.3159082666339,98.3746109117397,0.2614617110589
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,71.6742595653493,0.190497063939082,461.695303007901,0.155241474406168,0.000412603426324702
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,133.313799561495,0.354323679840366,351.599451442863,0.379163844011741,0.00100774810195614
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,180.618480321049,0.480050863489252,435.066575506721,0.415151359560738,0.00110339633176862
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,240.657359168349,0.639623215013538,376.146240477858,0.639797326865788,0.00170046419765078
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,361.963264038474,0.962032108476374,258.253928554929,1.40157892684868,0.00372514026740838
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,426.446211587225,1.13341598124558,169.324059817927,2.51852106573502,0.00669376804728363
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,1069.21862387623,4.15403806984785,53.0644796066703,20.1494225855335,0.0782828381742141
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,1965.21871055132,7.63510208007051,33.4060965724808,58.828145523899,0.228554152189099
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,2322.18762347782,9.02196761059509,34.4022563800723,67.5010266135613,0.262249298735566
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,2238.27153416446,8.69594389393302,36.3594400849417,61.5595710202216,0.239166056287386
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,35,3635.31420917483,14.1236163339774,53.3450764217378,68.1471365873507,0.26475951074319
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,50,4828.75276739752,18.7602632218783,36.2046983241492,133.373650131388,0.51817206302655
BE201907091COP1020,IEBWE009Y,Core1,10-20,BG,4,266.439105229864,1.03514675268991,18.115238914308,14.7080094549248,0.0571423185521623
BE201907091COP1020,IEBWE009Y,Core1,10-20,BG,10,669.909035739573,2.60267411701893,32.6443445062085,20.5214424082605,0.0797281782308093
BE201907091COP1020,IEBWE009Y,Core1,10-20,BG,16,655.271060054528,2.54580388776615,23.8470411978731,27.4780864685625,0.106755545337558
BE201907091COP1020,IEBWE009Y,Core1,10-20,BG,25,818.768890776541,3.18101187796611,30.4721849630942,26.8693856961086,0.104390672405629
BE201907091COP1020,IEBWE009Y,Core1,10-20,BG,35,1530.67891411697,5.94686469162299,29.0049985355777,52.7729354042003,0.205028960243819
BE201907091COP1020,IEBWE009Y,Core1,10-20,BG,50,2083.74522683227,8.09559131017066,35.8819818070476,58.0721889341966,0.225617173368629
BE201907091COP1020,IEBWE009Y,Core1,10-20,LAP,4,38.1913122763778,0.148377667196233,256.522870873112,0.148880729996465,0.000578418862580201
BE201907091COP1020,IEBWE009Y,Core1,10-20,LAP,10,73.3018362307868,0.284786115292816,201.247828244916,0.364236657210428,0.00141510155799661
BE201907091COP1020,IEBWE009Y,Core1,10-20,LAP,16,127.894635361745,0.496885456686079,335.012080708843,0.381761263925577,0.00148318668280479
BE201907091COP1020,IEBWE009Y,Core1,10-20,LAP,25,156.794476880587,0.609164684900996,291.184449674031,0.538471326528983,0.00209202340847161
BE201907091COP1020,IEBWE009Y,Core1,10-20,LAP,35,227.910462375898,0.885458517168238,204.900386032989,1.11229884329844,0.00432140970698649
BE201907091COP1020,IEBWE009Y,Core1,10-20,LAP,50,232.191355238604,0.902090281269157,122.734393021051,1.89181980309936,0.00734993883185159
BE201907091COP3040,IEBWE00A0,Core1,30-40,AP,4,232.773597337718,1.61248426199607,17.9990066244045,12.9325802359617,0.0895874031075544
BE201907091COP3040,IEBWE00A0,Core1,30-40,AP,10,548.398285154884,3.79889993638293,23.5001677579762,23.3359306538887,0.161654162451396
BE201907091COP3040,IEBWE00A0,Core1,30-40,AP,16,579.00119718127,4.01089440043808,19.9344961362999,29.0451884623727,0.201203701012257
BE201907091COP3040,IEBWE00A0,Core1,30-40,AP,25,581.725066716939,4.02976336499519,27.9271825335802,20.8300664063573,0.144295378173209
BE201907091COP3040,IEBWE00A0,Core1,30-40,AP,35,976.75681145159,6.76625272056979,19.2559821268669,50.7248503356665,0.351384451646805
BE201907091COP3040,IEBWE00A0,Core1,30-40,AP,50,1216.80347162612,8.42911941208105,17.2118795451009,70.6955604957429,0.489726841859075
BE201907091COP3040,IEBWE00A0,Core1,30-40,BG,4,83.8923029873546,0.58114416676498,8.94689655107416,9.37669308105307,0.0649548324882787
BE201907091COP3040,IEBWE00A0,Core1,30-40,BG,10,184.221986621439,1.27615441587106,11.1607575247892,16.5062260525115,0.114342992672011
BE201907091COP3040,IEBWE00A0,Core1,30-40,BG,16,188.174275216333,1.30353296408711,9.84861374354851,19.1066763420994,0.132356999475282
BE201907091COP3040,IEBWE00A0,Core1,30-40,BG,25,203.818974180518,1.41190793080128,8.99421273361849,22.661124460475,0.156979601507964
BE201907091COP3040,IEBWE00A0,Core1,30-40,BG,35,439.377156891776,3.04368175201873,10.7286224067851,40.9537348069871,0.28369735056514
BE201907091COP3040,IEBWE00A0,Core1,30-40,BG,50,596.390006848338,4.13135128319318,18.2725941360617,32.6384968881533,0.226095498670317
BE201907091COP3040,IEBWE00A0,Core1,30-40,LAP,4,8.17928347289186,0.0566600594968146,191.474301328369,0.0427173955781397,0.000295914695098667
BE201907091COP3040,IEBWE00A0,Core1,30-40,LAP,10,14.1783399119585,0.0982171098043141,135.626871230795,0.104539312772551,0.000724171463317022
BE201907091COP3040,IEBWE00A0,Core1,30-40,LAP,16,14.1196170605962,0.0978103210846129,109.895427707997,0.12848229771773,0.000890030851369943
BE201907091COP3040,IEBWE00A0,Core1,30-40,LAP,25,43.6834179987921,0.302606587855634,430.157000060659,0.101552265783498,0.000703479398947272
BE201907091COP3040,IEBWE00A0,Core1,30-40,LAP,35,30.9496551141705,0.214396445114867,86.1109297205483,0.359416106812573,0.00248977041370517
BE201907091COP3040,IEBWE00A0,Core1,30-40,LAP,50,74.2436013005004,0.514305058736012,213.686086133419,0.347442375139695,0.0024068252081462
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,4,60.1229072851103,0.638815229763821,5.3135034592346,11.3151158640199,0.1202248638144
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,10,196.144317957079,2.08406384854996,13.0739831250524,15.0026442654057,0.159405425922301
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,16,200.659456290504,2.13203789475176,14.4565119249909,13.8802124144224,0.147479413140186
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,245.987760244635,2.61365816583991,16.9688306782469,14.4964473338742,0.154027004889057
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,419.698441190415,4.45936113616667,20.6310155657185,20.3430819900018,0.216148406362339
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,522.394946489822,5.55052745847505,11.7376083669402,44.5060808095442,0.472884022447751
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,11.6548535986977,0.123834630022285,8.80121238155377,1.32423274128969,0.0140701785906027
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,36.1316565380505,0.383904463628931,9.01375771893488,4.00850096759868,0.0425909454857519
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,63.7114314351534,0.676943856321282,19.1356826583334,3.32945694035157,0.035375997209406
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,115.866333004424,1.23109778755565,11.3201079955419,10.2354441362269,0.1087531839838
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,140.102883879074,1.4886149056526,7.74927168696002,18.0794905042276,0.192097395185866
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,1.00346257953077,0.0106619457915187,80.2705255963403,0.0125010092070024,0.000132825164807501
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,3.97420086998819,0.0422265016202539,107.322391256986,0.0370304912464342,0.00039345472203598
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,4.12127989206393,0.0437892390779619,100.675461376322,0.0409362900921677,0.00043495444152254
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,25,6.78221855983202,0.0720621257894581,88.2654193303803,0.0768389094085188,0.000816425349090874
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,35,16.3338531180642,0.173549726779909,109.701946507114,0.148893010909382,0.00158201137086163
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,50,19.1454940780555,0.203423848757291,51.6158826009583,0.370922536112946,0.00394110956757164
BE201907091COP6070,IEBWE00A3,Core1,60-70,AP,4,45.8292618374909,0.696321752484767,39.8667175345738,1.14956195723278,0.0174662424083671
BE201907091COP6070,IEBWE00A3,Core1,60-70,AP,10,97.5966530044048,1.48286639871386,25.4219082052594,3.83907660339257,0.0583302554135996
BE201907091COP6070,IEBWE00A3,Core1,60-70,AP,16,175.162907491256,2.66139444155001,120.289345279085,1.45617973965073,0.0221249391238706
BE201907091COP6070,IEBWE00A3,Core1,60-70,AP,25,101.316737961822,1.5393887159645,22.6988047459543,4.46352744542114,0.0678180517958275
BE201907091COP6070,IEBWE00A3,Core1,60-70,AP,35,191.749600234725,2.91340973693079,24.2728229128769,7.8997651374534,0.120027643566139
BE201907091COP6070,IEBWE00A3,Core1,60-70,AP,50,266.742398786266,4.05283714242368,14.2259097269584,18.7504633380868,0.284891245636366
BE201907091COP6070,IEBWE00A3,Core1,60-70,BG,4,12.370336717297,0.187952722702777,43.6097497969585,0.283659887408016,0.00430987849226059
BE201907091COP6070,IEBWE00A3,Core1,60-70,BG,10,23.2700002920491,0.353560296064497,13.031441208238,1.7856812550663,0.0271313272580311
BE201907091COP6070,IEBWE00A3,Core1,60-70,BG,25,26.1590964868264,0.397456716054372,12.1078416319664,2.1605086424126,0.0328263887268753
BE201907091COP6070,IEBWE00A3,Core1,60-70,BG,35,53.1174779680316,0.807057627884667,8.79178929882527,6.04171416791448,0.0917967435812529
BE201907091COP6070,IEBWE00A3,Core1,60-70,BG,50,72.0602873896959,1.09487134612108,11.8497911296987,6.08114409789841,0.0923958350098715
BE201907091COP6070,IEBWE00A3,Core1,60-70,LAP,4,0.272040285322947,0.00413333229966117,56.2076975401071,0.00483991156422716,7.3536765968964e-05
BE201907091COP6070,IEBWE00A3,Core1,60-70,LAP,10,0.712558047863017,0.0108264817878695,48.1278354036092,0.0148055286901513,0.000224952601692484
BE201907091COP6070,IEBWE00A3,Core1,60-70,LAP,16,1.36607409844284,0.0207558898422756,152.787406260036,0.0089410124295052,0.00013584817198186
BE201907091COP6070,IEBWE00A3,Core1,60-70,LAP,25,4.50518372114133,0.0684509699304099,277.818433948658,0.0162162879442834,0.00024638742993944
BE201907091COP6070,IEBWE00A3,Core1,60-70,LAP,35,4.9036816816752,0.0745056779295152,115.990955656398,0.0422764141732002,0.0006423404092835
BE201907091COP6070,IEBWE00A3,Core1,60-70,LAP,50,4.91802727910529,0.0747236424164491,59.247981392839,0.083007507825401,0.00126120149007272
BE201907091COP8090,IEBWE00A5,Core1,80-90,AP,4,47.1803651115853,0.623128240652384,14.4132614482767,3.27339965911923,0.0432329797727278
BE201907091COP8090,IEBWE00A5,Core1,80-90,AP,10,136.105044077567,1.79758881601244,20.6326517775149,6.59658513821726,0.0871234989760948
BE201907091COP8090,IEBWE00A5,Core1,80-90,AP,16,114.855245726076,1.51693500102679,12.7092591622146,9.03713145354277,0.119356681744026
BE201907091COP8090,IEBWE00A5,Core1,80-90,AP,25,122.027819585168,1.61166579251589,13.4829316841411,9.05054052366815,0.119533780209802
BE201907091COP8090,IEBWE00A5,Core1,80-90,AP,35,310.455813253974,4.1003028326661,18.3815170556194,16.8895642462255,0.223066617421144
BE201907091COP8090,IEBWE00A5,Core1,80-90,AP,50,432.877065310494,5.71716483091522,19.2940446314954,22.4357864604434,0.296317591262466
BE201907091COP8090,IEBWE00A5,Core1,80-90,BG,4,17.0937614498129,0.225763524151658,21.7400279745001,0.786280563661781,0.010384693359938
BE201907091COP8090,IEBWE00A5,Core1,80-90,BG,10,41.9658131576331,0.554257756560713,13.5610045398815,3.09459472815719,0.0408714380214753
BE201907091COP8090,IEBWE00A5,Core1,80-90,BG,16,214.64027800827,2.83483221234313,507.178007574349,0.423205018361932,0.00558942258932149
BE201907091COP8090,IEBWE00A5,Core1,80-90,BG,25,42.3214123262422,0.558954284105355,8.36420954581388,5.05982210206859,0.0668269106654675
BE201907091COP8090,IEBWE00A5,Core1,80-90,BG,35,95.5537741633646,1.26201344651086,10.8446933411363,8.81110891360187,0.116371519858821
BE201907091COP8090,IEBWE00A5,Core1,80-90,BG,50,146.784338049422,1.93863413535987,19.439920646701,7.5506654948374,0.0997243852273062
BE201907091COP8090,IEBWE00A5,Core1,80-90,LAP,4,1.10390112297666,0.0145796235995157,167.402867396035,0.00659427846217887,8.70930338667605e-05
BE201907091COP8090,IEBWE00A5,Core1,80-90,LAP,10,1.76904015471592,0.0233643566904248,94.226508512485,0.0187743362525369,0.000247959486765118
BE201907091COP8090,IEBWE00A5,Core1,80-90,LAP,16,1.49901049316386,0.0197979767455274,40.8408981425009,0.0367036613135577,0.000484758603408987
BE201907091COP8090,IEBWE00A5,Core1,80-90,LAP,25,2.83780277703161,0.0374798933324901,53.723026888687,0.0528228385736991,0.000697650439729461
BE201907091COP8090,IEBWE00A5,Core1,80-90,LAP,35,5.2936778339574,0.069915528365515,51.0326288698557,0.103731239232402,0.00137001620167001
BE201907091COP8090,IEBWE00A5,Core1,80-90,LAP,50,4.22962031969851,0.0558621337967163,26.8510236832071,0.157521752973007,0.0020804470792543
BE201907092COP0010,IEBWE00A6,Core2,00-10,AP,4,1368.49515492646,3.53486428894242,65.1529050739155,21.0043612540978,0.0542548990706116
BE201907092COP0010,IEBWE00A6,Core2,00-10,AP,10,1864.74920873664,4.81670348781833,32.0033011241824,58.2674019002243,0.150506457728473
BE201907092COP0010,IEBWE00A6,Core2,00-10,AP,16,2956.78932588793,7.63747607025254,61.5010480107706,48.0770559449672,0.124184486562164
BE201907092COP0010,IEBWE00A6,Core2,00-10,AP,25,2514.02348595836,6.4937985422055,49.3304435809577,50.9629207333706,0.131638762411457
BE201907092COP0010,IEBWE00A6,Core2,00-10,AP,35,4340.22725803252,11.2109380037506,66.0649622980486,65.6963556332903,0.169695669440831
BE201907092COP0010,IEBWE00A6,Core2,00-10,AP,50,3638.60105550585,9.39861634622082,40.5916897186482,89.639063579909,0.231540406703074
BE201907092COP0010,IEBWE00A6,Core2,00-10,BG,4,741.288832088469,1.91477142678096,29.6425520550315,25.0075914756686,0.0645953635579748
BE201907092COP0010,IEBWE00A6,Core2,00-10,BG,10,1066.90838980255,2.75585657216943,18.4080906310382,57.9586667181885,0.149708985435063
BE201907092COP0010,IEBWE00A6,Core2,00-10,BG,16,2115.60000843862,5.46465867459928,41.4148719501582,51.0830991095348,0.1319491867843
BE201907092COP0010,IEBWE00A6,Core2,00-10,BG,25,1907.61789058358,4.92743458688675,57.5532383032463,33.1452746504446,0.0856152448090626
BE201907092COP0010,IEBWE00A6,Core2,00-10,BG,35,3002.07878139302,7.75446010074346,63.8720010392011,47.0014831624034,0.121406249601984
BE201907092COP0010,IEBWE00A6,Core2,00-10,BG,50,4183.75991339856,10.8067781300812,72.6978555214501,57.5499770026106,0.148653327564698
BE201907092COP0010,IEBWE00A6,Core2,00-10,LAP,4,42.9275425893481,0.110883138142565,200.705042544795,0.213883727309777,0.000552468123055838
BE201907092COP0010,IEBWE00A6,Core2,00-10,LAP,10,150.84117022122,0.389627295352702,325.702381642422,0.463125782073105,0.00119626787310527
BE201907092COP0010,IEBWE00A6,Core2,00-10,LAP,16,208.718523911604,0.539126246782768,339.148776387963,0.615418773243175,0.00158964526578755
BE201907092COP0010,IEBWE00A6,Core2,00-10,LAP,25,181.893801928891,0.469837180280668,270.395052860539,0.672696486139879,0.00173759532694925
BE201907092COP0010,IEBWE00A6,Core2,00-10,LAP,35,267.787524298817,0.691703257596886,175.006843781959,1.5301545843113,0.00395243547423025
BE201907092COP0010,IEBWE00A6,Core2,00-10,LAP,50,325.93301018198,0.841894802573636,178.882185551334,1.82205404734641,0.00470642059732681
BE201907092COP1020,IEBWE00A7,Core2,10-20,AP,4,799.005523962393,2.77575256669059,32.1989333312775,24.8146581671466,0.0862063515624062
BE201907092COP1020,IEBWE00A7,Core2,10-20,AP,10,1450.76825352326,5.03998230627996,34.0733243109768,42.5778312759431,0.147915778932563
BE201907092COP1020,IEBWE00A7,Core2,10-20,AP,16,2186.48699168641,7.5958759948383,40.5268616826654,53.9515496859122,0.187428181691337
BE201907092COP1020,IEBWE00A7,Core2,10-20,AP,25,1989.9703080711,6.91317522171022,41.6362932388374,47.7941275092879,0.166037240204221
BE201907092COP1020,IEBWE00A7,Core2,10-20,AP,35,2628.24913517996,9.13056175969749,43.2248826504355,60.8040779759868,0.211233928233823
BE201907092COP1020,IEBWE00A7,Core2,10-20,AP,50,2960.53087499804,10.2849115914614,29.9651000834664,98.7992987425911,0.343229675950132
BE201907092COP1020,IEBWE00A7,Core2,10-20,BG,4,289.767911563294,1.00665639991776,13.2263943552209,21.9083072665917,0.0761096617023516
BE201907092COP1020,IEBWE00A7,Core2,10-20,BG,10,544.208435230447,1.89058512814072,13.9894867471242,38.9012438460133,0.135143280258611
BE201907092COP1020,IEBWE00A7,Core2,10-20,BG,16,951.428019448475,3.30526972317872,27.0612573010022,35.1583080145076,0.122140286625053
BE201907092COP1020,IEBWE00A7,Core2,10-20,BG,25,854.250759623728,2.96767502540389,22.9807194462247,37.1724985208879,0.129137603039292
BE201907092COP1020,IEBWE00A7,Core2,10-20,BG,35,1264.5965385753,4.39322004980736,30.5096589940285,41.4490551606234,0.143994400287044
BE201907092COP1020,IEBWE00A7,Core2,10-20,BG,50,1775.12815474298,6.16681159761853,38.5975846814419,45.9906538036946,0.159771955901261
BE201907092COP1020,IEBWE00A7,Core2,10-20,LAP,4,52.175009181077,0.18125646357646,486.951091380236,0.107146302995625,0.000372227245784989
BE201907092COP1020,IEBWE00A7,Core2,10-20,LAP,10,93.2573138209876,0.323976769168694,343.72837087509,0.271311075031618,0.000942537179412596
BE201907092COP1020,IEBWE00A7,Core2,10-20,LAP,16,137.193404258978,0.476611152969703,390.306232313258,0.351501956414745,0.00122112104166243
BE201907092COP1020,IEBWE00A7,Core2,10-20,LAP,25,112.926182427006,0.392306600289643,216.885703139468,0.520671398770758,0.00180881724618506
BE201907092COP1020,IEBWE00A7,Core2,10-20,LAP,35,203.792371761951,0.707976580918885,251.489671958036,0.810340918476987,0.00281513183188302
BE201907092COP1020,IEBWE00A7,Core2,10-20,LAP,50,196.333217284752,0.682063409401936,118.152983839339,1.66168649241833,0.00577271421540554
BE201907092COP3040,IEBWE00A9,Core2,30-40,AP,4,433.051261648419,2.53049302850693,32.6599369540382,13.2594028658979,0.077480034087881
BE201907092COP3040,IEBWE00A9,Core2,30-40,AP,10,745.603058213815,4.35685912485643,25.302030660941,29.4681114020152,0.172194049688753
BE201907092COP3040,IEBWE00A9,Core2,30-40,AP,16,1026.30519586439,5.99711482970748,27.1235642131374,37.8381391103199,0.22110349445899
BE201907092COP3040,IEBWE00A9,Core2,30-40,AP,25,1046.99441122938,6.11801025221957,27.9019418537982,37.524069712261,0.219268260405566
BE201907092COP3040,IEBWE00A9,Core2,30-40,AP,35,1586.42386239822,9.27011390932031,27.1344539231198,58.4652953360713,0.341636280412548
BE201907092COP3040,IEBWE00A9,Core2,30-40,AP,50,1894.4964917433,11.0703064266312,21.2767630263277,89.0406350533243,0.520300311327102
BE201907092COP3040,IEBWE00A9,Core2,30-40,BG,4,90.2359022223696,0.527284739052723,5.97233051123619,15.1089933908718,0.0882879368549184
BE201907092COP3040,IEBWE00A9,Core2,30-40,BG,10,189.570367653765,1.1077360493844,8.34147794296611,22.7262325633336,0.13279853485898
BE201907092COP3040,IEBWE00A9,Core2,30-40,BG,16,277.050182493874,1.61891585924185,11.0901779870545,24.9815812530036,0.14597744609073
BE201907092COP3040,IEBWE00A9,Core2,30-40,BG,25,341.996551091756,1.99842366240168,14.7132126205892,23.2441792225021,0.135825105905501
BE201907092COP3040,IEBWE00A9,Core2,30-40,BG,35,511.391434186032,2.98826622538865,17.8096637685646,28.7142666381314,0.167789030956506
BE201907092COP3040,IEBWE00A9,Core2,30-40,BG,50,728.399753439055,4.25633328264066,19.8781467487709,36.6432425841756,0.214121232549198
BE201907092COP3040,IEBWE00A9,Core2,30-40,LAP,4,8.17354917130114,0.0477613415035564,171.943911463932,0.0475361360673457,0.00027777279868136
BE201907092COP3040,IEBWE00A9,Core2,30-40,LAP,10,19.021680052037,0.111151341711706,150.75561231822,0.126175601422289,0.00073729488410079
